aid,actor_name,movie_credits,popularity
42324,Annabelle Gurwitch,25,0.4
2252,Maz Jobrani,17,0
1370855,Jason Lemons,1,0.036
12855,Dennis Lipscomb,16,0.005205
125026,Patty McCormack,36,0.341274
166774,Norman Parker,7,0.027518
1575582,John A. Bloom,1,0.01404
1575583,Frank Moore Cross,1,0.4
1575584,Allen R. Kerkeslager,1,0.0216
1575585,Lennart Möller,1,0.001602
1575586,Viveka Pontén,1,0.4
1068921,Ed Ragozzino,2,0.168
1575587,Bryant Wood,1,2e-06
3713,Frances Fisher,64,6.160186
17488,Alice Drummond,41,0.0161
1132202,Jackie Bateman,1,0.000141
1024779,Courtney Campbell,1,1e-06
18657,Laurel Holloman,13,1.2
4451,Mark Webber,44,1.252419
41249,Tess Harper,46,1.063503
21163,Gary Cole,65,1.983051
1132209,Janie Story,1,0.000572
1317863,Tyrone Tann,4,2.8e-05
44055,Gabriel Damon,10,0.921929
1226119,Ryan Francis,4,0.005963
1409957,Isait De La Fuente,3,0.24
1229499,Boris Cabrera,1,0.0576
1409958,Rugg Williams,2,0
1409959,Elizabeth Huett,2,0.000292
1215878,Haylie Johnson,2,3e-06
74588,Kaili Hollister,4,0.7084
1226116,Chachi Pittman,1,1e-06
9995,Jami Gertz,24,1.489029
55265,Jonathan Silverman,53,0.018355
62384,Sybil Temchen,8,0.000406
35616,Bob Gonzo,5,0.000972
558278,Veronika Blu,6,0.113847
98229,Barbara Joyce,27,0.000127
35634,Tina Krause,110,0.009653
167490,Thomas Ryan,3,0.2352
163873,Philip Goodwin,4,0.036
51733,Ana Reeder,6,0.035729
171459,Robert Sella,5,0.068308
588776,Judy Bauerlein,1,1.5e-05
57823,Marylouise Burke,14,0.002027
1742184,Donnie Biggs,1,3e-06
1742185,Tanya Garrett,1,0.4
1048508,Cristian Irimia,2,0.001361
1550095,Ruxandra Sireteanu,3,0.0468
158095,Jason Dohring,13,0.072568
116234,Paul Keith,6,0.000302
78198,Tyler Hoechlin,13,4.081698
999579,Brandon Boyd,7,0.2352
1155548,Michael Einziger,1,0
999581,Jose Pasillas II,5,0
999582,Chris Kilmore,7,3.7e-05
82604,Howie Dorough,21,0.00112
82602,Nick Carter,26,1e-06
154013,Kevin Richardson,24,0.0504
82601,Brian Littrell,21,0.006692
82603,A.J. McLean,22,0.4
42715,Amber Smith,12,0.670431
3150,Tony Curtis,118,2.851481
109255,Leonard Maltin,42,0.833392
50571,Fess Parker,25,0.079771
44404,Juliet Mills,29,0.045339
23346,Armand Assante,93,2.650106
83414,Tim Conway,56,0.606085
13640,Harvey Korman,43,1e-06
60737,Vicki Lawrence,13,0.009869
92178,Bob Mackie,2,0.2352
104895,James Wilder,24,7e-06
18905,Peter J. Lucas,9,0.517864
14607,Brigitte Bako,13,0.213903
70004,Greg Evigan,43,1.551118
1084740,Rob Roy,4,0.000132
1829019,Sean Hoy,1,0
1829020,Heather Hill,1,0
1829021,Tom O'Hara,1,0
1829022,Emma Skye,1,0
1829023,Chris Hails,1,0
1118114,Robert Benz,3,0.01512
37822,Peter Dobson,30,0.00288
170086,Kane Picoy,6,0.218784
226015,Orien Richman,4,0.000972
4255,Richard Portnow,55,0.207378
2555,David Proval,40,0.343729
226016,Luca Palanca,1,8e-06
8900,Dinah Manoff,21,0.011053
126875,Alicia Coppola,11,0.002688
165232,Kathleen McClellan,2,0
1383850,Nomi Shannon,2,3e-06
47773,Paul Mazursky,39,1.164721
11770,John Carpenter,48,3.062779
109072,Peter Biskind,4,0.072
1253002,Molly Haskell,4,4e-06
562905,J. Chris Wall,4,0.000405
1193305,Ann Calvello,1,0
84213,Bill Farmer,89,2.615222
66804,Gregory Hines,31,0.002855
55314,Kimberly Elise,23,0.941919
41663,Maria Ricossa,14,1e-06
80623,Savion Glover,4,0.000477
593156,Linette Robinson,2,0.001361
20696,Jonathan Higgins,16,0.000172
992835,Lea Marie Golde,1,1e-05
200683,Novie Edwards,1,2e-06
1293295,Ken Ard,1,0.4
1031681,Adrian Bailey,1,0
1293296,Matt Bogart,1,0.4
1293297,Brenda Braxton,2,0.336
1293298,Victor Trent Cook,2,0.000972
1293299,B.J. Crosby,1,0
1293300,DeLee Lively,1,0.009072
1293301,Deb Lyons,1,0
175847,Frederick B. Owens,2,0.036
1293302,Rachel Tyler,1,0.000571
10594,Ringo Starr,99,1.569427
33103,Peter Frampton,2,0
118421,Jack Bruce,16,0.002846
100196,Gary Brooker,4,0.4
229774,Simon Kirke,5,2.4e-05
108988,k.d. lang,15,1e-06
39112,Billy Wirth,22,0.007848
56978,Jennifer Rubin,35,2.485437
11894,Corey Glover,5,0
146004,Marlene Forte,10,0.225847
61441,Rick Kosick,13,3e-06
117287,April Margera,17,0.52
117261,Phil Margera,19,0.318769
1882941,Scott Potasnik,1,0
1847586,Dee White,2,0.000292
935116,Dann Thombs,18,0.002197
935117,Chris Thombs,19,0.0108
935118,John Heins,20,0.001905
935120,Ben Grace,5,0
56580,Dimitry Elyashkevich,15,1e-06
1719228,Dave Carnie,3,0.00889
1230736,Kerry Getz,13,0.000408
117263,Mike Maldonado,7,0.000241
56578,Jeff Tremaine,20,0.23906
24701,Oliver Tobias,30,2.1e-05
92921,Don McLean,4,8.8e-05
109111,Jay Cutler,7,0
583293,Shawn Ray,1,0.000343
583295,Kevin Levrone,1,0.000114
583296,Dexter Jackson,1,0
562172,Candy Dulfer,8,3.1e-05
1235039,Buck Owens,3,9.4e-05
21416,William Devane,63,0.085291
491,John Williams,20,1.736648
665,Howard G. Kazanjian,3,0.4
369,Henry Bumstead,5,0.032434
6935,Hilton A. Green,1,7e-06
12500,Patricia Hitchcock,22,0.029817
2636,Alfred Hitchcock,50,6.739476
204367,Frankie Valli,9,0.024396
1196309,Jerry Butler,6,0.168
1196305,Lloyd Price,3,0.000123
1196332,Lou Christie,1,0
22865,Little Richard,23,0
23087,Bobby Lewis,2,0
1196333,Anthony Gourdine,1,0.156
1061550,Jay Black,3,0.010139
64825,Harry Hamlin,44,1.008606
97783,Lisa Rinna,10,3.4e-05
7431,Kevin Zegers,39,2.779281
168752,Robert Clark,6,0
113286,Rebecca Jenkins,24,0.061295
1282189,Wes Deitrick,6,0
1412033,Steven Ray Calvert,1,0.01512
1412034,Heather Branch,1,6e-06
98922,Heather Branch,4,0.2184
1201777,Shannon Hoon,1,0.0216
1201778,Brad Smith,1,0.05004
1201779,Rogers Stevens,1,0.002667
1201780,Christopher Thorn,1,0
1201781,Glen Graham,1,0
1201782,Jena Kraus,1,0
2192,Lambert Wilson,85,3.109835
25181,Marthe Villalonga,38,2.265814
1879372,Adrien Aumont,1,0
230399,Agathe Teyssier,5,1e-06
8261,Willie Nelson,77,0.734864
6944,Octavia Spencer,77,5.936339
1013044,Joe Escalante,4,0
1062056,Mia Crowe,3,0
1239860,Curtis Mayfield,9,0.091728
1769980,Josh Keogh,1,0
1184106,Barbara Hammer,11,0.014346
1482182,Vera Berdashevich,1,0.01512
1482183,Vadim Bezprozvany,1,0
1482184,Greesha Felanovsky,1,0.12
1482185,Alexander Ficinko,1,5.1e-05
1482186,Natalia Filonenko,1,0
221727,James D. Rolfe,19,0.073195
1749584,Bob Schemelia,1,8.8e-05
1749585,Phil Knab,1,0
1749586,Eric Kesterson,1,0.000172
1749587,John DePasquale,2,0
1749588,Nick Zaleski,2,2e-06
1749589,Doug Keller,1,1e-06
13567,Ann-Margret,67,2.451746
21519,Kathryn Harrold,24,0.976004
153945,Nicole Nieth,4,1e-05
8214,Barry Del Sherman,13,0.038623
15900,Paul Dooley,74,1.559878
26142,Millie Perkins,30,0.978568
16852,Karen Leigh Hopkins,3,0.012436
172178,Antony Hagopian,3,0
1828993,Isis Harris,1,0.000122
1828994,Alyah Horsford,1,0.00324
1828995,Ah-Keisha McCants,1,0.000972
1663978,Michael J. Narváez,1,0.000571
1828996,Janel C. Scarborough,1,0.00324
1828997,Mahadeo Shivraj,1,0.000972
1637948,Count Stovall,2,0.0504
258942,Charlotte de Turckheim,39,2.1e-05
1622946,Stefan Nelet,2,2.6e-05
43470,Linda Wang,3,1e-06
1383231,Rodney Yee,12,0.000972
1231278,Donnie McClurkin,1,0.002196
1408448,Beverly Crawford,1,0
235558,T.D. Jakes,5,0.036
1185831,Taylor Hanson,10,0
1185832,Zac Hanson,10,8.8e-05
1185833,Isaac Hanson,10,8.8e-05
15757,Ray Romano,28,3.971496
17401,Stephen Root,78,1.161494
5727,Diedrich Bader,54,2.556777
60019,Lorri Bagley,7,0.00889
1333,Andy Serkis,61,10.031711
2176,Tommy Lee Jones,82,7.155735
6684,Lara Flynn Boyle,40,2.752399
1240,Jack Kehler,44,0.725568
19153,Cliff Robertson,66,0.710321
20580,Joe Manganiello,24,2.612098
20582,Michael Papajohn,33,1.262023
11181,Kenneth Branagh,82,5.649857
11180,David Bradley,44,3.447941
10814,Wesley Snipes,60,3.106666
3491,Thomas Kretschmann,92,5.126009
10843,Luke Goss,43,3.383136
115787,Danny John-Jules,11,0.093282
1341,Donnie Yen,71,10.707804
10882,Rosamund Pike,39,8.642277
10881,Toby Stephens,27,3.086113
1365,Lawrence Makoare,7,0.0054
10884,Will Yun Lee,20,3.38952
2206,Samantha Morton,40,2.251378
2207,Lois Smith,48,1.390732
1462,Tim Blake Nelson,59,2.065145
2202,Steve Harris,19,0.986311
2208,Kathryn Morris,27,1.475421
24173,Mike Binder,11,1.170459
15758,Queen Latifah,52,3.431351
1205,Richard Gere,63,5.231999
11870,Christine Baranski,41,2.958606
17637,Taye Diggs,31,2.917706
524,Natalie Portman,61,19.672185
27762,Ian McDiarmid,31,3.6081
113,Christopher Lee,248,3.028522
6,Anthony Daniels,40,2.049692
130,Kenny Baker,28,0.158661
33197,Ahmed Best,17,0.8
21911,Shu Qi,89,8.643276
7693,François Berléand,105,3.964775
61609,Doug Rand,5,0.00635
1090711,Didier Saint Melin,1,0.001809
230078,Vincent Nemeth,8,5.5e-05
234702,Jean-Yves Bilien,2,9e-06
1291809,Jean-Marie Paris,4,0
13919,Michael York,101,1.999119
13924,Mindy Sterling,46,0.590472
2223,Fred Savage,19,1.831143
14390,Diane Mizota,6,8.3e-05
14391,Carrie Ann Inaba,5,0.56
1639,Emily Watson,52,5.794773
10862,Dominic Purcell,33,3.94667
43454,Christian Kahrmann,33,0.891794
49486,John Keogh,15,0.000292
6637,Frank Finlay,68,3.54122
6638,Maureen Lipman,35,2.047069
6639,Emilia Fox,33,1.324407
6640,Ed Stoppard,22,1.047861
6641,Julia Rayner,2,0.002195
6642,Jessica Kate Meyer,2,0.4
6643,Michal Zebrowski,18,0.001568
6644,Wanja Mues,41,0.2352
2461,Mel Gibson,64,14.931809
28042,Rory Culkin,25,2.166752
17140,Abigail Breslin,33,5.000572
1956,Cherry Jones,29,1.742938
11614,M. Night Shyamalan,14,3.091329
23627,Patricia Kalember,25,0.208366
28043,Ted Sutton,2,4e-06
28044,Merritt Wever,20,0.39151
28046,Marion McCorry,5,0.000154
31,Tom Hanks,101,13.605155
3636,Paul Newman,79,4.619212
8785,Ciarán Hinds,75,5.25511
35022,David Darlow,9,0.001844
34395,Kevin Chamberlin,18,1e-06
35024,Doug Spinuzza,3,0.024894
1038,Jodie Foster,56,6.248348
37917,Kristen Stewart,48,10.171642
20309,Dwight Yoakam,29,1.433932
7499,Jared Leto,41,8.29391
37042,Ann Magnuson,31,0.850165
15865,Ian Buchanan,8,8.3e-05
12047,Andrew Kevin Walker,3,1.049619
6193,Leonardo DiCaprio,44,14.221489
11856,Daniel Day-Lewis,31,4.293232
3896,Liam Neeson,118,19.295188
37947,Lawrence Gilliard Jr.,20,0.355667
2955,Chris Cooper,54,3.618129
52419,Josh Hamilton,41,2.344852
8595,Alexandre Rodrigues,5,0.004512
8596,Leandro Firmino,13,0.316109
8597,Phellipe Haagensen,4,0.000108
8598,Douglas Silva,6,0.812
8599,Jonathan Haagensen,10,0.003921
8600,Matheus Nachtergaele,41,0.0017
5659,Seu Jorge,25,0.242225
8601,Jefechander Suplino,1,5.1e-05
8602,Alice Braga,29,3.171378
8603,Roberta Rodrigues,9,0.64
1233,Philip Seymour Hoffman,63,3.223514
27036,Tony Siragusa,1,0.02864
27037,Levan Uchaneishvili,12,1.061099
1255887,Misha Kuznetsov,2,2.4e-05
17490,Isiah Whitlock Jr.,32,0.06291
136761,Nathalie Baye,76,2.72137
9273,Amy Adams,49,7.71903
9274,James Brolin,86,4.22612
1990,Brian Howe,19,1.52912
9275,Frank John Hughes,11,1.148914
9276,Steve Eastin,28,0.914738
146784,Ryan McCluskey,5,0.001047
1104994,Oscar Pearce,5,1e-05
232174,Indra Ové,11,0.001181
195535,Anna Bolt,6,2.4e-05
72100,Joseph May,12,0.003343
947006,Robert Tannion,2,2e-06
7059,Heike Makatsch,47,2.934674
1158,Al Pacino,69,9.923797
42993,Martin Donovan,57,1.717638
18070,Nicky Katt,35,0.010164
63791,Jay Brazeau,77,0.661908
544,Larry Holden,5,0.001361
37014,Lauren German,15,3.905791
59671,Clayne Crawford,19,2.025052
59882,Paz de la Huerta,32,2.045528
1230911,Matt Lutz,6,0.00251
1232540,Al Thompson,15,0.019656
1223006,Jonathan Parks Jordan,3,5.6e-05
18514,Asia Argento,52,7.131729
65240,Leila Arcieri,9,1.639775
20982,Marton Csokas,38,3.662404
53347,Michael Roof,3,0.017006
2341,Richy Müller,67,2.56713
39849,Werner Daehn,18,0.1668
137332,Jan Pavel Filipensky,4,0.000969
1337,Tony Leung Chiu-Wai,80,3.263428
1338,Maggie Cheung,84,4.206418
1340,Chen Dao-Ming,14,0.053014
1342,Liu Zhong Yuan,2,0.191825
1343,Zheng Tia Yong,1,0.0936
1344,Yan Qin,2,5.9e-05
1345,Chang Xiao Yang,1,8.5e-05
11024,Kelly Hu,49,2.767659
57340,Steven Brand,19,0.073451
1369,Bernard Hill,69,2.319098
31511,Grant Heslov,15,1.637782
56857,Peter Facinelli,36,2.662482
942,Ralf Moeller,31,1.717293
106730,Branscombe Richmond,31,0.491907
16407,Roger Rees,33,1.110726
288,Jon Seda,21,0.742594
181067,Ken Medlock,8,2.9e-05
15853,Wes Studi,42,2.222277
26473,Fisher Stevens,46,2.553445
87108,Dayton Callie,14,0.157951
33457,Amy Aquino,16,0.01295
66193,Chris Sanders,10,4.208891
13445,Tia Carrere,50,3.091968
58955,Kevin McDonald,24,0.835719
58319,Jason Scott Lee,25,1.248164
937681,Zoe Caldwell,11,0
59401,Amy Hill,27,0.59996
3897,Katie Holmes,32,3.968585
45245,Paula Jai Parker,17,0.000188
174223,Arian Waring Ash,4,0.0108
55755,Richard T. Jones,43,1.144382
24045,Joseph Gordon-Levitt,59,8.199476
56618,Brian Murray,7,6e-06
12133,Laurie Metcalf,33,3.047023
24368,Roscoe Lee Browne,38,0.732004
2463,Patrick McGoohan,41,2.185848
9349,Dane A. Davis,5,0.000655
529,Guy Pearce,62,6.003742
17787,Phyllida Law,32,1.133186
7055,Sienna Guillory,33,4.188905
21881,Laura Kirk,9,0.002667
1470323,John W. Momrow,1,0.008891
10960,Max Baker,9,0.006223
1470325,Jeffrey M. Meyer,2,0.0108
5576,Val Kilmer,88,6.211846
6806,Doug Hutchison,12,1.205366
133,Peter Sarsgaard,48,4.331758
13549,Deborah Kara Unger,44,2.327685
54634,Chandra West,32,2.416034
3087,Robert Duvall,104,6.743276
55315,Daniel E. Smith,1,1.02332
55316,Larissa Laskin,11,2.6e-05
55317,Heather Wahlquist,5,0.001568
86627,Dave England,15,1.518157
220241,Ehren McGhehey,14,0.12
26291,Martin Henderson,23,2.206778
26292,David Dorfman,9,2.061352
13724,Jane Alexander,44,0.225722
26294,Lindsay Frost,15,0.025094
20354,Amber Tamblyn,25,2.044643
26293,Rachael Bella,5,0.471939
2525,Shannon Cochran,4,0.043929
514,Jack Nicholson,75,9.281485
20212,Dermot Mulroney,78,3.9503
35515,June Squibb,28,0.308267
35516,Howard Hesseman,59,1.001649
35517,Connie Ray,12,2.5e-05
35518,Harry Groener,9,0.000102
35520,Cheryl Hamada,4,0
35521,Matt Winston,26,0.30926
1888,Jerry Weintraub,8,0.01404
39995,Michael Cera,47,4.23878
2038,Naomie Harris,32,4.262894
2050,Noah Huntley,16,1.620189
2052,Christopher Dunne,6,1e-06
2054,Emma Hitching,1,0.001169
2056,Alexander Delamere,1,0.098784
2058,Megan Burns,2,0.4
1535021,Justin Hackney,1,3.3e-05
2057,Kim McGarrity,2,0.07056
4275,Alain Chabat,47,0.239407
47337,Gérard Darmon,53,0.19426
24903,Claude Rich,79,1.632326
41035,Edouard Baer,41,0.000637
35899,Jean Benguigui,40,0.43559
44243,Maurice Godin,8,0.000921
131649,Jennifer Gareis,6,0.324106
34521,Maurice LaMarche,63,2.175527
2,Mark Hamill,103,9.121019
12826,Charles Fleischer,32,0.100254
12688,Peter MacNicol,24,2.232254
6614,Cole Hauser,31,1.297377
32,Robin Wright,46,9.105313
21722,John Billingsley,32,0.309715
1130139,Solomon Burke Jr.,2,0.00324
159325,Melissa Marsala,2,0.05927
20215,Billy Campbell,27,0.587299
5346,Dan Futterman,16,1.056888
8854,Bill Cobbs,66,1.060708
54865,Jeff Kober,33,0.926937
20216,Tessa Allen,1,1e-06
1219530,Christopher Maher,5,0.5668
25246,Andy Lau,172,6.695504
66717,Anthony Wong,209,6.180314
72730,Kelly Chen,22,1.191925
86318,Sammi Cheng,35,0.093927
20372,Edison Chen,31,3.658584
78869,Shawn Yue,56,0.357112
236115,Elva Hsiao,1,0.14112
118742,Chapman To,73,2.34694
1817,Linda Cardellini,32,3.698911
10730,Rowan Atkinson,56,6.024043
58271,Neil Fanning,2,0
6736,Pamela Anderson,39,3.063539
35753,Mark McGrath,6,1.8e-05
18277,Sandra Bullock,52,6.668357
13314,Dana Ivey,28,0.015558
26715,Robert Klein,43,0.23665
26716,Heather Burns,18,0.000237
26717,David Haig,17,0.8
26718,Dorian Missick,14,0.000756
26720,Janine LaManna,1,0.012586
3999,Tom Hulce,20,2.189387
3416,Demi Moore,49,8.337458
18736,Jane Withers,32,0.001112
72250,Paul Kandel,2,0.001667
2617,Cara Seymour,22,1.256298
17402,Ron Livingston,50,3.233835
29861,Jay Tavare,8,4e-06
29862,Jim Beaver,19,1.88004
325,Eminem,25,1.527534
326,Kim Basinger,47,5.804896
335,Michael Shannon,77,8.840721
53650,Anthony Mackie,54,4.849954
341,De'Angelo Wilson,2,8.8e-05
333,Evan Jones,18,0.165729
334,Omar Benson Miller,11,0.707644
9013,Kevin McKidd,35,1.114547
70815,Emma Cleasby,5,0.000959
15498,Liam Cunningham,53,2.930908
17202,Thomas Lockyer,12,0.006026
107378,Darren Morfitt,7,0.216089
172917,Chris Robson,2,1.7e-05
944315,Leslie Simpson,6,0
1094092,Tina Landini,1,0
94956,Craig Conway,21,0.341142
2505,James Cromwell,80,3.304944
56658,Daniel Studi,1,3e-06
7222,Chopper Bernet,4,0.013906
56659,Jeff LeBeau,2,0.000241
35095,John Rubano,1,0.036
80416,Richard McGonagle,20,0.007607
175511,Matt Levin,8,0.000172
149775,Adam Paul,2,3.7e-05
214516,Robert Cait,2,3e-06
22063,James Frain,34,1.643155
52776,Dagmara Domińczyk,22,2.969833
64102,Christopher Adamson,22,0.4
136152,J. B. Blanc,15,3e-06
73968,Henry Cavill,22,22.843016
77667,Oksana Akinshina,22,1.193668
71219,Artyom Bogucharsky,1,0.007319
71220,Lyubov Agapova,1,0.000225
71221,Liliya Shinkaryova,1,8e-06
71222,Elina Benenson,1,2e-06
16431,Sam Elliott,66,4.348022
41292,Keri Russell,26,4.406957
9048,Clark Gregg,46,4.646611
13657,Jsu Garcia,25,3e-06
140,Lucy Liu,55,8.885031
2518,Gregg Henry,53,1.007769
11007,Ray Park,21,0.935729
35198,Rachel Roberts,5,0.001187
2229,Catherine Keener,64,4.400123
38940,Evan Rachel Wood,33,6.147475
1920,Winona Ryder,58,7.964235
11008,Rebecca Romijn,34,5.048619
1341053,James Gleason,13,0
12975,Doug E. Doug,13,0.001677
1539,Rick Overton,51,0.00608
15374,Leon Rippy,24,0.088445
55547,Matt Czuchry,7,0.433689
12543,Eileen Ryan,14,1.1e-05
56778,Stuart Townsend,18,0.672543
21352,Aaliyah,3,0.428379
20239,Vincent Pérez,61,1.33572
47654,Paul McGann,51,0.94316
5313,Lena Olin,39,2.851615
26054,Claudia Black,9,2.022691
27752,Bruce Spence,47,3.894261
1451740,Christian Manon,9,5e-06
26061,Matthew Newton,10,4.1e-05
14343,Rene Russo,26,5.324595
11664,Zooey Deschanel,40,7.627492
27564,Eric Lloyd,17,0.546763
35654,Spencer Breslin,17,1.583753
38674,Aisha Tyler,19,2.837398
17403,Mike Judge,20,1.370643
82785,Emily Osment,20,1.491402
27858,Adam Trese,12,1e-06
27862,Mary Gross,12,0.540109
945734,Michael C. Maronna,6,2.5e-05
21089,Bruce Greenwood,96,4.999175
35595,Scott Foley,9,1.217969
7497,Holt McCallany,47,2.465158
67206,Andrew Howard,32,1.204501
8399,Christopher Fairbank,35,2.986766
5168,Gabriel Byrne,86,4.662431
25654,Julianna Margulies,22,2.460552
12260,Ron Eldard,27,2.093781
1372,Karl Urban,36,8.708694
1004151,Francesca Rettondini,10,0.041489
217030,Bob Ruggiero,1,0.053928
1262387,Jamie Giddens,2,0.00648
3201,Pruitt Taylor Vince,52,1.987817
26089,Garry Chalk,95,0.507307
100771,Jodie Markell,6,0.068306
101,Leonor Watling,35,2.336736
398,Rosario Flores,6,1.067469
3618,Darío Grandinetti,36,0.001152
399,Mariola Fuentes,15,5.5e-05
400,Geraldine Chaplin,122,4.258428
402,Pina Bausch,9,0
3619,Malou Airaudo,3,0.011809
3620,Caetano Veloso,51,0.001944
3621,Roberto Alvarez,8,0.00889
107358,Harriet Owen,1,8e-06
77885,Blayne Weaver,11,0.744325
1381842,Andrew McDonough,1,0.004536
145151,Bradley Pierce,10,0.598868
15533,Olivier Martinez,19,1.719147
68186,Dominic Chianese,21,0.634182
20879,Kate Burton,33,0.626581
21549,Chad Lowe,26,0.191003
96228,Gary Basaraba,29,2.610342
20318,Myra Lucretia Taylor,16,0.017424
5469,Ralph Fiennes,69,12.281395
53280,Tyler Posey,14,3.022166
4432,Frances Conroy,49,2.962277
1411183,Marissa Matrone,1,0.12
12110,Amy Sedaris,29,2.697521
170918,Priscilla Lopez,12,0.000277
8439,George Loftus,1,0.336
8440,Charley Ramm,1,0.000141
8441,Sophie Wyburd,1,3.7e-05
8442,Lyndsey Marshal,20,0.049844
8443,Linda Bassett,26,1.238582
12261,Jason Patric,34,2.259141
8687,Chi McBride,26,1.835994
6485,Busta Rhymes,18,0.346455
67843,Lloyd Adams,2,4e-05
67844,Lina Giornofelice,6,1e-06
52703,Alan C. Peterson,33,0.000439
55569,Anne Openshaw,13,0.014756
40543,John Ortiz,33,1.696174
43257,Krista Bridges,26,0.363033
3292,Nicholas Hoult,32,4.843969
3051,Toni Collette,70,10.713585
3294,Sharon Small,6,1.054698
3295,Madison Cook,1,0.000144
3296,Jordan Cook,1,0
3297,Nicholas Hutchison,2,1.3e-05
3298,Ryan Speechley,1,0.013336
3299,Joseph Speechley,1,1.3e-05
20818,Allen Covert,25,0.053204
18917,Erick Avari,34,0.085761
15440,Jared Harris,53,7.770592
20819,Peter Dante,14,0.025505
53714,Rachel McAdams,32,7.87265
2055,Robert Davi,77,2.673649
404,Melora Hardin,32,2.224853
148702,Maritza Murray,1,1e-06
121642,Fay Hauser,7,0.0003
4757,Rupert Everett,61,4.733138
8227,Anna Massey,59,1.155729
3568,Patrick Godfrey,30,0.8
138413,Charles Kay,10,0.000371
16935,Geena Davis,28,4.349937
67778,Jonathan Lipnicki,19,0.185742
122552,Anna Hoelck,1,0
122553,Ashley Hoelck,1,1e-06
29369,Melanie Griffith,58,3.08615
2388,Jonathan Frakes,29,0.882815
2390,LeVar Burton,38,2.474229
2391,Michael Dorn,45,2.237528
2392,Gates McFadden,21,1.540739
2393,Marina Sirtis,39,2.66582
41527,Remo Girone,39,0.056979
15917,Stefania Rocca,42,1.450596
109337,Alessandro Sperduti,9,0.2184
8772,Mattia Sbragia,30,0.0151
129625,Stefano Santospago,7,0.029635
1185989,Alberto Di Stasio,11,0.2352
1039477,Giovanni Vettorazzo,12,2.1e-05
69068,Gianfranco Barra,53,6e-06
5296,James Ransone,37,2.687705
4247,Tiffany Limos,4,0.000109
51926,Stephen Jasso,2,0
51927,James Bullard,1,0.00324
51928,Mike Apaletegui,1,0.52
51929,Adam Chubbuck,1,0.00324
21859,Maeve Quinlan,17,2.107391
99,Amanda Plummer,62,4.194573
51930,Wade Williams,21,0.533785
17413,Julio Oscar Mechoso,30,0.611827
11059,Lyle Lovett,18,0.61076
21804,Jerod Mixon,3,7e-06
7796,Illeana Douglas,61,2.001048
77993,Parry Shen,18,4e-06
29685,Kurt Fuller,53,0.474397
77299,Julius Carry,5,2.099629
22132,M.C. Gainey,50,0.924956
11357,Bruce Campbell,80,4.017402
58681,Ella Joyce,15,0
58682,Heidi Marnhout,3,0.000234
79592,Bob Ivy,10,0.219037
150186,Edith Jefferson,4,4e-06
58214,Larry Pennell,22,0.0117
97939,Reggie Bannister,40,0.79856
1097169,Daniel Schweiger,6,0
18352,Patrick Dempsey,48,5.937483
11850,Candice Bergen,55,1.283649
25702,Rhona Mitra,26,3.485903
29931,Deborah Duke,8,1e-06
60633,Kevin Sussman,16,2.737785
15091,Melanie Lynskey,48,3.9355
883,Will Patton,69,3.260666
27550,Bob Tracey,1,1e-06
23959,Debra Messing,19,3.616571
27551,Tom Stoviak,3,5e-06
27552,David Eigenberg,11,0.05805
27553,Bill Laing,7,3.6e-05
27554,Alan Bates,69,2.302268
27681,Ron Emanuel,2,0
1753,Nichelle Nichols,37,0.532871
1535,Brian Doyle-Murray,47,0.433439
1449399,Angela Moore,10,0.055103
177298,Joanna Bacalso,4,0.138298
70786,Jean Michel Paré,5,0.001361
11315,Noah Emmerich,26,1.610315
15318,Keith Campbell,15,0.000175
11317,Natascha McElhone,27,4.016116
8198,Ulrich Tukur,83,2.088244
1080265,Michael Ensign,43,0.02534
155295,Morgan Rusler,9,0.036
1393682,Shane Skelton,1,0.000368
1247688,Donna Kimball,2,0.001361
91022,Aria Curzon,7,0.857303
34983,Tress MacNeille,81,0.689032
1108821,Nicole Dault,1,5.1e-05
10695,Izabella Scorupco,14,4.938175
2957,Alexander Siddig,20,4.134013
56137,Scott Moutter,1,0.000336
62498,David Kennedy,12,4e-06
63362,Ned Dennehy,30,0.001827
1041731,Rory Keenan,11,0.003436
67205,Terence Maynard,8,0.006976
10859,Ryan Reynolds,57,10.525452
21561,Tim Matheson,81,1.632497
